center,left,right,steering,reverse,throttle,speed
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_54_721.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_54_721.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_54_721.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_54_812.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_54_812.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_54_812.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_54_935.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_54_935.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_54_935.jpg,0,1,0,30.19033
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_018.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_018.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_018.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_091.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_091.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_091.jpg,0,1,0,30.1903
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_164.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_164.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_164.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_231.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_231.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_231.jpg,0,1,0,30.19057
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_347.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_347.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_347.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_424.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_424.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_424.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_494.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_494.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_494.jpg,0,1,0,30.1888
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_572.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_572.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_572.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_699.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_699.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_699.jpg,0,1,0,30.19027
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_772.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_772.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_772.jpg,-0.2,1,0,30.1798
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_904.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_904.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_904.jpg,0,1,0,30.19024
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_55_973.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_55_973.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_55_973.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_040.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_040.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_040.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_113.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_113.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_113.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_242.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_242.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_242.jpg,0,1,0,30.1902
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_309.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_309.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_309.jpg,0,1,0,30.19011
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_436.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_436.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_436.jpg,-0.35,1,0,30.16352
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_505.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_505.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_505.jpg,-0.5000001,1,0,30.14553
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_635.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_635.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_635.jpg,0,1,0,30.18938
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_703.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_703.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_703.jpg,0,1,0,30.19005
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_774.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_774.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_774.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_56_901.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_56_901.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_56_901.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_030.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_030.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_030.jpg,-0.35,1,0,30.16392
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_164.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_164.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_164.jpg,0,1,0,30.18984
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_315.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_315.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_315.jpg,0,1,0,30.19026
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_423.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_423.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_423.jpg,-0.25,1,0,30.1761
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_531.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_531.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_531.jpg,0,1,0,30.19013
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_658.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_658.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_658.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_747.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_747.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_747.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_821.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_821.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_821.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_896.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_896.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_896.jpg,-0.2,1,0,30.18004
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_57_987.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_57_987.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_57_987.jpg,-0.4,1,0,30.1577
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_061.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_061.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_061.jpg,-0.6000001,1,0,30.13333
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_169.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_169.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_169.jpg,0,1,0,30.17453
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_275.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_275.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_275.jpg,0,1,0,30.18841
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_383.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_383.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_383.jpg,0,1,0,30.18976
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_491.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_491.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_491.jpg,0,1,0,30.18987
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_609.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_609.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_609.jpg,0,1,0,30.18982
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_720.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_720.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_720.jpg,0,1,0,30.18978
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_832.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_832.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_832.jpg,0,1,0,30.19036
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_58_942.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_58_942.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_58_942.jpg,0,1,0,30.19014
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_030.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_030.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_030.jpg,0,1,0,30.1909
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_119.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_119.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_119.jpg,0,1,0,30.19039
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_225.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_225.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_225.jpg,0,1,0,30.19027
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_337.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_337.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_337.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_464.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_464.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_464.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_537.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_537.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_537.jpg,0,1,0,30.19112
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_666.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_666.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_666.jpg,-0.3,1,0,30.1691
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_740.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_740.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_740.jpg,-0.5000001,1,0,30.14581
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_864.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_864.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_864.jpg,0,1,0,30.18931
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_24_59_931.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_24_59_931.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_24_59_931.jpg,0,1,0,30.1902
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_070.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_070.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_070.jpg,-0.2,1,0,30.18127
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_171.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_171.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_171.jpg,0,1,0,30.18874
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_267.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_267.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_267.jpg,0,1,0,30.19074
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_391.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_391.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_391.jpg,0,1,0,30.18937
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_492.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_492.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_492.jpg,-0.15,1,0,30.18509
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_592.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_592.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_592.jpg,-0.4,1,0,30.15765
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_693.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_693.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_693.jpg,-0.6500001,1,0,30.12654
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_800.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_800.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_800.jpg,0,1,0,30.18636
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_00_913.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_00_913.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_00_913.jpg,0,1,0,30.19048
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_021.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_021.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_021.jpg,-0.15,1,0,30.18611
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_126.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_126.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_126.jpg,0,1,0,30.1913
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_200.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_200.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_200.jpg,0,1,0,30.1904
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_308.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_308.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_308.jpg,0,1,0,30.19031
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_417.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_417.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_417.jpg,-0.3,1,0,30.1704
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_506.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_506.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_506.jpg,-0.5000001,1,0,30.14597
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_613.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_613.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_613.jpg,0,1,0,30.18907
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_719.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_719.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_719.jpg,0,1,0,30.1898
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_823.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_823.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_823.jpg,-0.25,1,0,30.177
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_01_931.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_01_931.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_01_931.jpg,0,1,0,30.18769
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_039.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_039.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_039.jpg,0,1,0,30.19004
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_147.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_147.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_147.jpg,0,1,0,30.19028
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_260.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_260.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_260.jpg,-0.3,1,0,30.17042
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_334.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_334.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_334.jpg,0,1,0,30.18989
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_424.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_424.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_424.jpg,0,1,0,30.19021
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_539.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_539.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_539.jpg,0,1,0,30.1903
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_643.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_643.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_643.jpg,-0.25,1,0,30.17543
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_755.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_755.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_755.jpg,0,1,0,30.19021
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_869.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_869.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_869.jpg,0,1,0,30.19024
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_02_978.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_02_978.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_02_978.jpg,-0.25,1,0,30.1755
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_03_090.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_03_090.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_03_090.jpg,0,1,0,30.19016
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_03_205.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_03_205.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_03_205.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_03_318.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_03_318.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_03_318.jpg,-0.3,1,0,30.1701
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_03_432.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_03_432.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_03_432.jpg,0,1,0,30.18658
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_03_550.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_03_550.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_03_550.jpg,0,1,0,30.19007
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_03_672.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_03_672.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_03_672.jpg,-0.2,1,0,30.18181
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_03_791.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_03_791.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_03_791.jpg,0,1,0,30.19026
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_03_898.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_03_898.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_03_898.jpg,0,1,0,30.19029
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_023.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_023.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_023.jpg,-0.15,1,0,30.18457
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_129.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_129.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_129.jpg,-0.4,1,0,30.15779
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_238.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_238.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_238.jpg,0,1,0,30.18977
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_353.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_353.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_353.jpg,-0.15,1,0,30.18623
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_479.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_479.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_479.jpg,0,1,0,30.18882
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_606.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_606.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_606.jpg,0,1,0,30.19023
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_680.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_680.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_680.jpg,0,1,0,30.19032
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_758.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_758.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_758.jpg,-0.2,1,0,30.18064
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_878.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_878.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_878.jpg,0,1,0,30.18834
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_04_993.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_04_993.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_04_993.jpg,0,1,0,30.18991
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_05_118.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_05_118.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_05_118.jpg,-0.3,1,0,30.17113
/Users/shivamdesai/Desktop/IMG/center_2017_12_03_18_25_05_245.jpg,/Users/shivamdesai/Desktop/IMG/left_2017_12_03_18_25_05_245.jpg,/Users/shivamdesai/Desktop/IMG/right_2017_12_03_18_25_05_245.jpg,0,1,0,30.19008
